id,variationProductId,name,brand,productEAN,productMerchandiseCategory,productBadges,productColor,productColorRefinement,productRating,productSize,customDimension1,promotionCallOutMessage,variant,category,primaryCategoryId,productSecondaryNavigationCategory,productCategoryLevel1,productCategoryLevel2,productCategoryLevel3,productCategoryLevel4,productCategoryLevel5,productCategoryLevel6,productCategoryLevel7,productChannelType,price,productThenPrice
N181005,N181005,Samsung 635L Side by Side Fridge Freezer SRS674DLS - Silver,Samsung,8801643748937,na,hot-price|badge_lowstock,na,na,4.1,na,,na,False,appliances/appliances-largekitchenappliances/appliances-largekitchenappliances-fridges/appliances-largekitchenappliances-fridges-sidebysidefridge,appliances-largekitchenappliances-fridges-sidebysidefridge,hotdeals/hotdeals-appliances/hotdeals-appliances-largeappliances|newyeardeals/newyeardeals-appliances|MTE-Placeholders/singlesday|MTE-Placeholders/blackfriday/blackfriday-appliances/blackfriday-appliances-fridgefreezers|massivesellout/massivesellout-appliances/massivesellout-appliances-largeappliances|newyearsale/newyearsale-appliances|DY Menus/dy-eastersale|hiddenCategories/unmanagedFeeds/unmanagedFeeds-OversizedProducts|MTE-Placeholders/eastersale/eastersale-appliances/eastersale-appliances-largeappliances|MTE-Placeholders/blackfriday/blackfriday-appliances|boxingday/boxingday-appliances/boxingday-appliances-largeappliances|hiddenCategories/fy23-doxing-bay|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off|brandstore/brandstore-samsung/brandstoresamsung-homeappliance|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off|boxingday/boxingday-deals/boxingday-deals-30off|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off25off|brandstore/brandstore-samsung/brandstore-samsung-bettertogether|massivesellout/massivesellout-appliances/massivesellout-appliances-fridgesfreezers|queensbirthday/queensbirthday-appliances/queensbirthday-appliances-largeappliances|brandstore/brandstore-samsung/brandstore-samsung-whitewareappliances|MTE-Placeholders/supersale/supersale-appliances/supersale-appliances-largeappliances|hiddenCategories/backorder|newyeardeals/newyeardeals-flashsale/newyeardeals-flashsale-20poff|kingsbirthday/kingsbirthday-appliances/kingsbirthday-appliances-largeappliances,appliances,appliances-largekitchenappliances,appliances-largekitchenappliances-fridges,appliances-largekitchenappliances-fridges-sidebysidefridge,na,na,na,all channels,2699.00,2699.00
N207499,N207499,JBL PartyBox 110 Portable Speaker,JBL,6925281986413,na,badge_lowstock|hot-price,na,na,4.7,na,,na,False,audio/audio-portableaudio/audio-portableaudio-partyspeakers,audio-portableaudio-partyspeakers,MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto20off|giftingguide/giftingguide-toptechgifts|massivesellout/massivesellout-audioheadphones|massivesellout/massivesellout-deals/massivesellout-deals-25off|fathersday/fathersday-musicdad|hiddenCategories/unmanagedFeeds/unmanagedFeeds-OversizedProducts|giftingguide/giftingguide-portabletech|hiddenCategories/fy23-doxing-bay|boxingday/boxingday-deals/boxingday-deals-upto30off|MTE-Placeholders/blackfriday/blackfriday-audioheadphones|giftingguide/giftingguide-forher|giftingguide/giftingguide-giftsforgamers|hiddenCategories/backorder|boxingday/boxingday-headphonesaudio|MTE-Placeholders/blackfriday/blackfriday-moregreatdeals|giftingguide/giftingguide-forhim|giftingguide|MTE-Placeholders/eastersale/eastersale-audio,audio,audio-portableaudio,audio-portableaudio-partyspeakers,na,na,na,na,all channels,450.00,450.00
N227437,N227437,Apple MacBook Air 13-inch with M3 Chip 8GB RAM 256GB SSD - Midnight,Apple,0195949127168,na,badge_lowstock,na,na,na,na,,na,False,computersofficetech/computersofficetech-computers/computersofficetech-computers-macbooks,computersofficetech-computers-macbooks,brandstore/brandstoreapple/brandstoreapple-newrelease/brandstore-apple-newrelease-macbookairm3|brandstore/brandstoreapple/brandstoreapple-mac/brandstoreapple-macbook|brandstore/brandstoreapple/brandstoreapple-mac/brandstoreapple-macbook-macbookair/brandstore-apple-mac-macbookair-macbookairm3|MTE-Placeholders/eastersale/eastersale-computersprinters|computersofficetech/computersofficetech-computers,computersofficetech,computersofficetech-computers,computersofficetech-computers-macbooks,na,na,na,na,all channels,2049.00,2049.00
N220616,N220616,"Dell 14"" FHD+ Inspiron 5430 Intel Core i5-1335U 16GB RAM 512GB SSD Windows 11 Notebook",Dell,5397184592403,na,hot-price,na,na,na,na,,na,False,computersofficetech/computersofficetech-computers/computersofficetech-computers-laptops,computersofficetech-computers-laptops,MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers|computersofficetech/computersofficetech-computers|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-25off|hotdeals/hotdeals-computersprinters|MTE-Placeholders/blackfriday/blackfriday-computersprinters/blackfriday-computers|MTE-Placeholders/blackfriday/blackfriday-computersprinters|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers/blackfriday-computers-1|dailydeals/dailydeals-14Dec23|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-20off|MTE-Placeholders/giantdeals/giantdeals-computers|boxingday/boxingday-computersprinting|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-20off|boxingday/boxingday-deals/boxingday-deals-20off|backtouni/backtouni-notebooks|computersofficetech/computersofficetech-computers/computersofficetech-computers-laptops/computersofficetech-computers-laptops-windowsnotebooks|MTE-Placeholders/eastersale/eastersale-computersprinters|labourweekenddeals/labourweekenddeals-computersofficetech/labourweekenddeals-computersofficetech-computerstablets,computersofficetech,computersofficetech-computers,computersofficetech-computers-laptops,na,na,na,na,all channels,1639.00,1639.00
N226376,N226376,Lenovo LOQ Gaming 15.6 Inch Intel Core i7-13620H 16GB RAM 512GB M.2 SSD NVIDIA GeForce RTX 4050 6GB Windows 11 Home Notebook,Lenovo,0197532555754,na,na,na,na,na,na,,na,False,gaming/gaming-pcgaming/gaming-pcgaming-gaminglaptops,gaming-pcgaming-gaminglaptops,backtouni/backtouni-notebooks|MTE-Placeholders/eastersale/eastersale-computersprinters|computersofficetech/computersofficetech-computers|MTE-Placeholders/giantdeals/giantdeals-computers|computersofficetech/computersofficetech-computers/computersofficetech-computers-gaminglaptops|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off|computersofficetech/computersofficetech-computers/computersofficetech-computers-laptops,gaming,gaming-pcgaming,gaming-pcgaming-gaminglaptops,na,na,na,na,all channels,2899.00,2899.00
N218452,N218452,Sony 85 inch X80L 4K LED TV 2023,Sony,4548736152564,na,na,na,na,4.6,na,,na,False,homeentertainment/homeentertainment-televisions/homeentertainment-televisions-uhdtvs,homeentertainment-televisions-uhdtvs,MTE-Placeholders/blackfriday/blackfriday-homeentertainment/blackfriday-homeentertainment-televisions|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off|massivesellout/massivesellout-televisions|hiddenCategories/unmanagedFeeds/unmanagedFeeds-OversizedProducts|MTE-Placeholders/singlesday|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25offtvshomeaudio|labourweekenddeals/labourweekenddeals-televisions|MTE-Placeholders/eastersale/eastersale-homeentertainment|boxingday/boxingday-homeentertainment|MTE-Placeholders/blackfriday/blackfriday-homeentertainment|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-upto25off|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-upto30off,homeentertainment,homeentertainment-televisions,homeentertainment-televisions-uhdtvs,na,na,na,na,all channels,3299.00,3299.00
N203937,N203937,Dyson Purifier Hot + Cool Formaldehyde,Dyson,5025155056042,na,hot-price,na,na,4.8,na,,na,False,appliances/appliances-householdappliances/appliances-householdappliances-cooling/appliances-householdappliances-cooling-fans,appliances-householdappliances-cooling-fans,boxingday/boxingday-cooling|MTE-Placeholders/blackfriday/blackfriday-moregreatdeals|appliances/appliances-householdappliances/appliances-householdappliances-cooling|MTE-Placeholders/blackfriday/blackfriday-appliances,appliances,appliances-householdappliances,appliances-householdappliances-cooling,appliances-householdappliances-cooling-fans,na,na,na,all channels,1149.00,1149.00
N224205,N224205,Eufy Security S220 SoloCam,Eufy,0194644126667,na,na,na,na,5,na,,na,False,smarthome/smarthome-smartsecurity,smarthome-smartsecurity,MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-25off|MTE-Placeholders/blackfriday/blackfriday-smarthome|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-2030off|MTE-Placeholders/blackfriday/blackfriday-smarthome/blackfriday-smarthome-doorbellslockssecurity|boxingday/boxingday-smarthome|MTE-Placeholders/supersale/supersale-smarthome|MTE-Placeholders/eastersale/eastersale-smarthome|MTE-Placeholders/giantdeals/giantdeals-accessories|mobilesmartdevices/mobilesmartdevices-smarthome/mobilesmartdevices-smarthome-smartsecurity,smarthome,smarthome-smartsecurity,na,na,na,na,na,all channels,299.00,299.00
N223970,N223970,Zero-X ZX-ACPACK Action Camera 30 Piece Accessory Pack,Zero-X,9339398007874,na,na,na,na,na,na,,na,False,photovideo/photovideo-videography/photovideo-videography-actioncameraaccessories,photovideo-videography-actioncameraaccessories,MTE-Placeholders/eastersale/eastersale-moregreatdeals|hotdeals/hotdeals-instantcamerasdronesaccessories|MTE-Placeholders/supersale/supersale-deals/supersale-deals-2030off|giantstorewideclearance/blackfriday-photovideo/blackfriday-photovideo-videography|MTE-Placeholders/giantdeals/giantdeals-accessories|MTE-Placeholders/supersale/supersale-smarthome|boxingday/boxingday-deals/boxingday-deals-25off|MTE-Placeholders/supersale/supersale-moregreatdeals|MTE-Placeholders/blackfriday/blackfriday-moregreatdeals|boxingday/boxingday-morexmasdeals,photovideo,photovideo-videography,photovideo-videography-actioncameraaccessories,na,na,na,na,all channels,79.00,79.00
N212951,N212951,Dyson Airwrap Long Multi-Styler in Bright Copper and Nickel,Dyson,5025155068236,na,hot-price|badge_lowstock,na,na,3.7,na,,na,False,appliances/appliances-personalcare/appliances-personalcare-hairdryers,appliances-personalcare-hairdryers,MTE-Placeholders/blackfriday/blackfriday-appliances/blackfriday-appliances-personalcare/blackfriday-personalcare|giftingguide/giftingguide-forher|giftingguide|giftingguide/giftingguide-personalcaregifts|MTE-Placeholders/blackfriday/blackfriday-appliances/blackfriday-appliances-personalcare,appliances,appliances-personalcare,appliances-personalcare-hairdryers,na,na,na,na,all channels,799.00,799.00
N220392,N220392,Aqara Roller Shade Driver E1,Aqara,6970504215085,na,hot-price,na,na,3.7,na,,na,False,smarthome/smarthome-smarthealth,smarthome-smarthealth,boxingday/boxingday-smarthome|MTE-Placeholders/eastersale/eastersale-smarthome|labourweekenddeals/labourweekenddeals-smarthome|MTE-Placeholders/supersale/supersale-smarthome|massivesellout/massivesellout-deals/massivesellout-deals-20off|MTE-Placeholders/blackfriday/blackfriday-moregreatdeals|MTE-Placeholders/blackfriday/blackfriday-smarthome|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-25off|MTE-Placeholders/giantdeals/giantdeals-accessories|MTE-Placeholders/supersale/supersale-deals/supersale-deals-20off|mobilesmartdevices/mobilesmartdevices-smarthome/mobilesmartdevices-smarthome-smarthealth|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-25off|massivesellout/massivesellout-smarthome,smarthome,smarthome-smarthealth,na,na,na,na,na,all channels,112.49,149.99
N219109,N219109,"HP 15.6"" FHD Intel Core i5-1335U 8GB RAM 512GB SSD Windows 11 Notebook",HP,197192839775,na,na,na,na,3,na,,na,False,computersofficetech/computersofficetech-computers/computersofficetech-computers-laptops,computersofficetech-computers-laptops,labourweekenddeals/labourweekenddeals-computersofficetech/labourweekenddeals-computersofficetech-computerstablets|massivesellout/massivesellout-computersofficetech/massivesellout-computersofficetech-computers|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-20off|computersofficetech/computersofficetech-computers/computersofficetech-computers-laptops/computersofficetech-computers-laptops-windowsnotebooks|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-25off|massivesellout/massivesellout-deals/massivesellout-deals-25off|boxingday/boxingday-deals/boxingday-deals-20off|MTE-Placeholders/eastersale/eastersale-computersprinters|MTE-Placeholders/blackfriday/blackfriday-computersprinters|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers|backtouni/backtouni-notebooks|boxingday/boxingday-computersprinting|byod/byod-microsoftbyod|computersofficetech/computersofficetech-computers|dailydeals/dailydeals-14Dec23,computersofficetech,computersofficetech-computers,computersofficetech-computers-laptops,na,na,na,na,all channels,1899.00,1899.00
N219250,N219250,Dyson Cyclone V10 stick vacuum,Dyson,5025155082805,na,na,na,na,4.8,na,,na,False,appliances/appliances-householdappliances/appliances-householdappliances-vacuumcleaners,appliances-householdappliances-vacuumcleaners,MTE-Placeholders/supersale/supersale-appliances/supersale-appliances-smallappliances|newyeardeals/newyeardeals-flashsale/newyeardeals-flashsale-dyson,appliances,appliances-householdappliances,appliances-householdappliances-vacuumcleaners,na,na,na,na,all channels,1199.00,1199.00
N218305,N218305,"Samsung 65"" QN90C Neo QLED 4K Smart TV 2023",Samsung,8806094853681,na,badge_lowstock,na,na,4.7,na,,na,False,homeentertainment/homeentertainment-televisions/homeentertainment-televisions-uhdtvs,homeentertainment-televisions-uhdtvs,massivesellout/massivesellout-televisions|brandstore/brandstore-samsung/brandstoresamsung-tvav|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25offtvshomeaudio|homeentertainment/homeentertainment-televisions/homeentertainment-televisions-qledtvs|dailydeals/dailydeals-17Dec23|boxingday/boxingday-deals/boxingday-deals-25off|boxingday/boxingday-homeentertainment|MTE-Placeholders/supersale/supersale-deals/supersale-deals-upto25offsamsunglgtvs|dailydeals/dailydeals-17Dec23/dailydeals-17Dec23-20poffsamsungtelevisions|MTE-Placeholders/blackfriday/blackfriday-homeentertainment|labourweekenddeals/labourweekenddeals-televisions|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-upto30off|MTE-Placeholders/singlesday|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-upto25off|hiddenCategories/unmanagedFeeds/unmanagedFeeds-OversizedProducts|brandstore/brandstore-samsung/brandstoresamsung-tvav/topbrands-samsung-samsungtvandav-samsungtvs|MTE-Placeholders/supersale/supersale-deals/supersale-deals-upto25off|MTE-Placeholders/eastersale/eastersale-deals/eastersale-deals-upto25off|birthdaydeals/birthdaydeals-homeentertainment/birthdaydeals-entertainment-televisions|MTE-Placeholders/eastersale/eastersale-homeentertainment|MTE-Placeholders/blackfriday/blackfriday-homeentertainment/blackfriday-homeentertainment-televisions|MTE-Placeholders/supersale/supersale-homeentertainment,homeentertainment,homeentertainment-televisions,homeentertainment-televisions-uhdtvs,na,na,na,na,all channels,3899.00,3899.00
N215808,N215808,Lenovo IdeaCenter 5 Ryzen 5-5600 8GB 512GB RX550X-4GB Windows 11,Lenovo,196118555904,na,hot-price,na,na,na,na,,na,False,computersofficetech/computersofficetech-computers/computersofficetech-computers-desktoppc,computersofficetech-computers-desktoppc,boxingday/boxingday-computersprinting|labourweekenddeals/labourweekenddeals-computersofficetech/labourweekenddeals-computersofficetech-computerstablets|massivesellout/massivesellout-deals/massivesellout-deals-20off|newyearsale/newyearsale-computersofficetech|waitangisale/waitangisale-deals/waitangisale-deals-25offacercomputerscygnettaccessorieslenovonotebooksexcludingchromebooks|MTE-Placeholders/blackfriday/blackfriday-deals/blackfriday-deals-25off|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers|MTE-Placeholders/blackfriday/blackfriday-computersofficetech/blackfriday-computersofficetech-computers/blackfriday-computers-1|anzacsale/anzacsale-computersprinters|hotdeals/hotdeals-computersprinters|MTE-Placeholders/giantdeals/giantdeals-computers|MTE-Placeholders/blackfriday/blackfriday-computersprinters/blackfriday-computers|massivesellout/massivesellout-computersofficetech/massivesellout-computersofficetech-computers|labourweekenddeals/labourweekenddeals-deals/labourweekenddeals-deals-20off|waitangisale/waitangisale-computersofficetech|boxingday/boxingday-deals/boxingday-deals-25off,computersofficetech,computersofficetech-computers,computersofficetech-computers-desktoppc,na,na,na,na,all channels,798.00,798.00
